unique_id,domain,trial_type,method,estimate,ci_lower,ci_upper,sig,ci_width
schizophrenia_175_schizophrenia,Stigma - Schizophrenia,tt2,basic,-0.043,-0.581,0.525,FALSE,1.106
schizophrenia_175_schizophrenia,Stigma - Schizophrenia,tt2,percent,-0.043,-0.612,0.494,FALSE,1.106
schizophrenia_175_schizophrenia,Stigma - Schizophrenia,tt2,bca,-0.043,-0.577,0.531,FALSE,1.108
schizophrenia_175_schizophrenia,Stigma - Schizophrenia,tt3,normal,-0.653,-1.139,-0.169,TRUE,0.97
schizophrenia_175_schizophrenia,Stigma - Schizophrenia,tt3,basic,-0.653,-1.178,-0.212,TRUE,0.967
schizophrenia_175_schizophrenia,Stigma - Schizophrenia,tt3,percent,-0.653,-1.095,-0.128,TRUE,0.967
schizophrenia_175_schizophrenia,Stigma - Schizophrenia,tt3,bca,-0.653,-1.055,-0.055,TRUE,1
schizophrenia_175_schizophrenia,Stigma - Schizophrenia,tt4,normal,0.094,-0.458,0.69,FALSE,1.148
schizophrenia_175_schizophrenia,Stigma - Schizophrenia,tt4,basic,0.094,-0.396,0.724,FALSE,1.121
schizophrenia_175_schizophrenia,Stigma - Schizophrenia,tt4,percent,0.094,-0.536,0.585,FALSE,1.121
schizophrenia_175_schizophrenia,Stigma - Schizophrenia,tt4,bca,0.094,-0.516,0.619,FALSE,1.135
schizophrenia_177_schizophrenia,Stigma - Schizophrenia,tt1,normal,0.387,-0.092,0.902,FALSE,0.994
schizophrenia_177_schizophrenia,Stigma - Schizophrenia,tt1,basic,0.387,-0.032,0.957,FALSE,0.988
schizophrenia_177_schizophrenia,Stigma - Schizophrenia,tt1,percent,0.387,-0.183,0.805,FALSE,0.988
schizophrenia_177_schizophrenia,Stigma - Schizophrenia,tt1,bca,0.387,-0.168,0.814,FALSE,0.982
schizophrenia_177_schizophrenia,Stigma - Schizophrenia,tt2,normal,0.251,-0.298,0.79,FALSE,1.088
schizophrenia_177_schizophrenia,Stigma - Schizophrenia,tt2,basic,0.251,-0.262,0.832,FALSE,1.094
schizophrenia_177_schizophrenia,Stigma - Schizophrenia,tt2,percent,0.251,-0.33,0.764,FALSE,1.094
schizophrenia_177_schizophrenia,Stigma - Schizophrenia,tt2,bca,0.251,-0.371,0.732,FALSE,1.104
schizophrenia_177_schizophrenia,Stigma - Schizophrenia,tt3,normal,-0.723,-1.044,-0.301,TRUE,0.743
schizophrenia_177_schizophrenia,Stigma - Schizophrenia,tt3,basic,-0.723,-1.053,-0.276,TRUE,0.776
schizophrenia_177_schizophrenia,Stigma - Schizophrenia,tt3,percent,-0.723,-1.171,-0.394,TRUE,0.776
schizophrenia_177_schizophrenia,Stigma - Schizophrenia,tt3,bca,-0.723,-1.026,-0.198,TRUE,0.828
schizophrenia_177_schizophrenia,Stigma - Schizophrenia,tt4,normal,0.183,-0.507,0.764,FALSE,1.271
schizophrenia_177_schizophrenia,Stigma - Schizophrenia,tt4,basic,0.183,-0.492,0.709,FALSE,1.201
schizophrenia_177_schizophrenia,Stigma - Schizophrenia,tt4,percent,0.183,-0.344,0.857,FALSE,1.201
schizophrenia_177_schizophrenia,Stigma - Schizophrenia,tt4,bca,0.183,-0.474,0.761,FALSE,1.234
schizophrenia_18_schizophrenia,Stigma - Schizophrenia,tt1,normal,0.36,-0.335,0.969,FALSE,1.304
schizophrenia_18_schizophrenia,Stigma - Schizophrenia,tt1,basic,0.36,-0.364,0.923,FALSE,1.286
schizophrenia_18_schizophrenia,Stigma - Schizophrenia,tt1,percent,0.36,-0.203,1.083,FALSE,1.286
schizophrenia_18_schizophrenia,Stigma - Schizophrenia,tt1,bca,0.36,-0.326,0.965,FALSE,1.291
schizophrenia_18_schizophrenia,Stigma - Schizophrenia,tt2,normal,0.106,-0.457,0.682,FALSE,1.138
schizophrenia_18_schizophrenia,Stigma - Schizophrenia,tt2,basic,0.106,-0.434,0.694,FALSE,1.128
schizophrenia_18_schizophrenia,Stigma - Schizophrenia,tt2,percent,0.106,-0.482,0.646,FALSE,1.128
schizophrenia_18_schizophrenia,Stigma - Schizophrenia,tt2,bca,0.106,-0.476,0.651,FALSE,1.127
schizophrenia_18_schizophrenia,Stigma - Schizophrenia,tt3,normal,-0.493,-0.97,-0.015,TRUE,0.955
schizophrenia_18_schizophrenia,Stigma - Schizophrenia,tt3,basic,-0.493,-1.009,-0.052,TRUE,0.957
schizophrenia_18_schizophrenia,Stigma - Schizophrenia,tt3,percent,-0.493,-0.935,0.022,FALSE,0.957
schizophrenia_18_schizophrenia,Stigma - Schizophrenia,tt3,bca,-0.493,-0.904,0.077,FALSE,0.981
schizophrenia_18_schizophrenia,Stigma - Schizophrenia,tt4,normal,-0.051,-0.646,0.491,FALSE,1.137
schizophrenia_18_schizophrenia,Stigma - Schizophrenia,tt4,basic,-0.051,-0.678,0.459,FALSE,1.137
schizophrenia_18_schizophrenia,Stigma - Schizophrenia,tt4,percent,-0.051,-0.56,0.577,FALSE,1.137
schizophrenia_18_schizophrenia,Stigma - Schizophrenia,tt4,bca,-0.051,-0.605,0.524,FALSE,1.129
schizophrenia_211_schizophrenia,Stigma - Schizophrenia,tt1,normal,0.241,-0.291,0.8,FALSE,1.092
schizophrenia_211_schizophrenia,Stigma - Schizophrenia,tt1,basic,0.241,-0.253,0.843,FALSE,1.096
schizophrenia_211_schizophrenia,Stigma - Schizophrenia,tt1,percent,0.241,-0.361,0.735,FALSE,1.096
schizophrenia_211_schizophrenia,Stigma - Schizophrenia,tt1,bca,0.241,-0.364,0.733,FALSE,1.097
schizophrenia_211_schizophrenia,Stigma - Schizophrenia,tt2,normal,0.002,-0.61,0.563,FALSE,1.173
schizophrenia_211_schizophrenia,Stigma - Schizophrenia,tt2,basic,0.002,-0.646,0.515,FALSE,1.16
schizophrenia_211_schizophrenia,Stigma - Schizophrenia,tt2,percent,0.002,-0.512,0.649,FALSE,1.16
schizophrenia_211_schizophrenia,Stigma - Schizophrenia,tt2,bca,0.002,-0.553,0.602,FALSE,1.155
schizophrenia_211_schizophrenia,Stigma - Schizophrenia,tt3,normal,0.214,-0.497,0.801,FALSE,1.299
schizophrenia_211_schizophrenia,Stigma - Schizophrenia,tt3,basic,0.214,-0.49,0.751,FALSE,1.241
schizophrenia_211_schizophrenia,Stigma - Schizophrenia,tt3,percent,0.214,-0.322,0.919,FALSE,1.241
schizophrenia_211_schizophrenia,Stigma - Schizophrenia,tt3,bca,0.214,-0.452,0.807,FALSE,1.259
schizophrenia_211_schizophrenia,Stigma - Schizophrenia,tt4,normal,-0.152,-0.736,0.569,FALSE,1.305
schizophrenia_211_schizophrenia,Stigma - Schizophrenia,tt4,basic,-0.152,-0.654,0.575,FALSE,1.229
schizophrenia_211_schizophrenia,Stigma - Schizophrenia,tt4,percent,-0.152,-0.879,0.35,FALSE,1.229
schizophrenia_211_schizophrenia,Stigma - Schizophrenia,tt4,bca,-0.152,-0.769,0.474,FALSE,1.243
schizophrenia_213_schizophrenia,Stigma - Schizophrenia,tt1,normal,0.343,-0.154,0.856,FALSE,1.009
schizophrenia_213_schizophrenia,Stigma - Schizophrenia,tt1,basic,0.343,-0.099,0.912,FALSE,1.011
schizophrenia_213_schizophrenia,Stigma - Schizophrenia,tt1,percent,0.343,-0.225,0.786,FALSE,1.011
schizophrenia_213_schizophrenia,Stigma - Schizophrenia,tt1,bca,0.343,-0.281,0.746,FALSE,1.027
schizophrenia_213_schizophrenia,Stigma - Schizophrenia,tt2,normal,-0.294,-0.825,0.247,FALSE,1.071
schizophrenia_213_schizophrenia,Stigma - Schizophrenia,tt2,basic,-0.294,-0.858,0.211,FALSE,1.069
schizophrenia_213_schizophrenia,Stigma - Schizophrenia,tt2,percent,-0.294,-0.799,0.27,FALSE,1.069
schizophrenia_213_schizophrenia,Stigma - Schizophrenia,tt2,bca,-0.294,-0.772,0.311,FALSE,1.083
schizophrenia_213_schizophrenia,Stigma - Schizophrenia,tt3,normal,-0.737,-1.008,-0.387,TRUE,0.621
schizophrenia_213_schizophrenia,Stigma - Schizophrenia,tt3,basic,-0.737,-1.016,-0.381,TRUE,0.635
schizophrenia_213_schizophrenia,Stigma - Schizophrenia,tt3,percent,-0.737,-1.093,-0.458,TRUE,0.635
schizophrenia_213_schizophrenia,Stigma - Schizophrenia,tt3,bca,-0.737,-0.989,-0.337,TRUE,0.652
schizophrenia_213_schizophrenia,Stigma - Schizophrenia,tt4,normal,-0.033,-0.641,0.523,FALSE,1.163
schizophrenia_213_schizophrenia,Stigma - Schizophrenia,tt4,basic,-0.033,-0.679,0.48,FALSE,1.158
schizophrenia_213_schizophrenia,Stigma - Schizophrenia,tt4,percent,-0.033,-0.545,0.613,FALSE,1.158
schizophrenia_213_schizophrenia,Stigma - Schizophrenia,tt4,bca,-0.033,-0.582,0.564,FALSE,1.146
schizophrenia_215_schizophrenia,Stigma - Schizophrenia,tt1,normal,0.453,-0.054,0.96,FALSE,1.014
schizophrenia_215_schizophrenia,Stigma - Schizophrenia,tt1,basic,0.453,-0.02,0.998,FALSE,1.019
schizophrenia_215_schizophrenia,Stigma - Schizophrenia,tt1,percent,0.453,-0.092,0.926,FALSE,1.019
schizophrenia_215_schizophrenia,Stigma - Schizophrenia,tt1,bca,0.453,-0.138,0.894,FALSE,1.031
schizophrenia_215_schizophrenia,Stigma - Schizophrenia,tt2,normal,0.065,-0.484,0.673,FALSE,1.157
schizophrenia_215_schizophrenia,Stigma - Schizophrenia,tt2,basic,0.065,-0.416,0.711,FALSE,1.127
schizophrenia_215_schizophrenia,Stigma - Schizophrenia,tt2,percent,0.065,-0.58,0.547,FALSE,1.127
schizophrenia_215_schizophrenia,Stigma - Schizophrenia,tt2,bca,0.065,-0.548,0.569,FALSE,1.118
schizophrenia_215_schizophrenia,Stigma - Schizophrenia,tt3,normal,-0.134,-0.758,0.622,FALSE,1.38
schizophrenia_215_schizophrenia,Stigma - Schizophrenia,tt3,basic,-0.134,-0.651,0.746,FALSE,1.396
schizophrenia_215_schizophrenia,Stigma - Schizophrenia,tt3,percent,-0.134,-1.014,0.383,FALSE,1.396
schizophrenia_215_schizophrenia,Stigma - Schizophrenia,tt3,bca,-0.134,-0.838,0.497,FALSE,1.335
schizophrenia_215_schizophrenia,Stigma - Schizophrenia,tt4,normal,0.633,0.131,1.121,TRUE,0.99
schizophrenia_215_schizophrenia,Stigma - Schizophrenia,tt4,basic,0.633,0.17,1.165,TRUE,0.995
schizophrenia_215_schizophrenia,Stigma - Schizophrenia,tt4,percent,0.633,0.1,1.095,TRUE,0.995
schizophrenia_215_schizophrenia,Stigma - Schizophrenia,tt4,bca,0.633,0.011,1.039,TRUE,1.028
schizophrenia_218_schizophrenia,Stigma - Schizophrenia,tt1,normal,-0.34,-0.86,0.139,FALSE,0.999
schizophrenia_218_schizophrenia,Stigma - Schizophrenia,tt1,basic,-0.34,-0.943,0.062,FALSE,1.005
schizophrenia_218_schizophrenia,Stigma - Schizophrenia,tt1,percent,-0.34,-0.741,0.264,FALSE,1.005
schizophrenia_218_schizophrenia,Stigma - Schizophrenia,tt1,bca,-0.34,-0.733,0.282,FALSE,1.016
schizophrenia_218_schizophrenia,Stigma - Schizophrenia,tt2,normal,-0.142,-0.742,0.393,FALSE,1.135
schizophrenia_218_schizophrenia,Stigma - Schizophrenia,tt2,basic,-0.142,-0.817,0.304,FALSE,1.121
schizophrenia_218_schizophrenia,Stigma - Schizophrenia,tt2,percent,-0.142,-0.589,0.532,FALSE,1.121
schizophrenia_218_schizophrenia,Stigma - Schizophrenia,tt2,bca,-0.142,-0.618,0.49,FALSE,1.107
schizophrenia_218_schizophrenia,Stigma - Schizophrenia,tt3,normal,-0.013,-0.596,0.54,FALSE,1.136
schizophrenia_218_schizophrenia,Stigma - Schizophrenia,tt3,basic,-0.013,-0.626,0.507,FALSE,1.133
schizophrenia_218_schizophrenia,Stigma - Schizophrenia,tt3,percent,-0.013,-0.534,0.599,FALSE,1.133
schizophrenia_218_schizophrenia,Stigma - Schizophrenia,tt3,bca,-0.013,-0.553,0.568,FALSE,1.122
schizophrenia_218_schizophrenia,Stigma - Schizophrenia,tt4,normal,-0.123,-0.726,0.427,FALSE,1.153
schizophrenia_218_schizophrenia,Stigma - Schizophrenia,tt4,basic,-0.123,-0.804,0.36,FALSE,1.163
schizophrenia_218_schizophrenia,Stigma - Schizophrenia,tt4,percent,-0.123,-0.606,0.558,FALSE,1.163
schizophrenia_218_schizophrenia,Stigma - Schizophrenia,tt4,bca,-0.123,-0.622,0.522,FALSE,1.144
schizophrenia_222_schizophrenia,Stigma - Schizophrenia,tt1,normal,0.633,0.173,1.075,TRUE,0.902
schizophrenia_222_schizophrenia,Stigma - Schizophrenia,tt1,basic,0.633,0.209,1.12,TRUE,0.911
schizophrenia_222_schizophrenia,Stigma - Schizophrenia,tt1,percent,0.633,0.146,1.057,TRUE,0.911
schizophrenia_222_schizophrenia,Stigma - Schizophrenia,tt1,bca,0.633,0.044,0.999,TRUE,0.955
schizophrenia_222_schizophrenia,Stigma - Schizophrenia,tt2,normal,-0.102,-0.662,0.481,FALSE,1.143
schizophrenia_222_schizophrenia,Stigma - Schizophrenia,tt2,basic,-0.102,-0.645,0.475,FALSE,1.121
schizophrenia_222_schizophrenia,Stigma - Schizophrenia,tt2,percent,-0.102,-0.68,0.441,FALSE,1.121
schizophrenia_222_schizophrenia,Stigma - Schizophrenia,tt2,bca,-0.102,-0.652,0.468,FALSE,1.12
schizophrenia_222_schizophrenia,Stigma - Schizophrenia,tt3,normal,0.039,-0.514,0.637,FALSE,1.151
schizophrenia_222_schizophrenia,Stigma - Schizophrenia,tt3,basic,0.039,-0.483,0.666,FALSE,1.149
schizophrenia_222_schizophrenia,Stigma - Schizophrenia,tt3,percent,0.039,-0.589,0.56,FALSE,1.149
schizophrenia_222_schizophrenia,Stigma - Schizophrenia,tt3,bca,0.039,-0.551,0.595,FALSE,1.146
schizophrenia_222_schizophrenia,Stigma - Schizophrenia,tt4,normal,-0.255,-0.821,0.265,FALSE,1.086
schizophrenia_222_schizophrenia,Stigma - Schizophrenia,tt4,basic,-0.255,-0.898,0.197,FALSE,1.095
schizophrenia_222_schizophrenia,Stigma - Schizophrenia,tt4,percent,-0.255,-0.708,0.387,FALSE,1.095
schizophrenia_222_schizophrenia,Stigma - Schizophrenia,tt4,bca,-0.255,-0.725,0.36,FALSE,1.084
schizophrenia_225_schizophrenia,Stigma - Schizophrenia,tt1,normal,0.699,0.247,1.141,TRUE,0.894
schizophrenia_225_schizophrenia,Stigma - Schizophrenia,tt1,basic,0.699,0.272,1.177,TRUE,0.905
schizophrenia_225_schizophrenia,Stigma - Schizophrenia,tt1,percent,0.699,0.222,1.127,TRUE,0.905
schizophrenia_225_schizophrenia,Stigma - Schizophrenia,tt1,bca,0.699,0.15,1.077,TRUE,0.927
schizophrenia_225_schizophrenia,Stigma - Schizophrenia,tt2,normal,0.678,0.246,1.107,TRUE,0.861
schizophrenia_225_schizophrenia,Stigma - Schizophrenia,tt2,basic,0.678,0.288,1.14,TRUE,0.853
schizophrenia_225_schizophrenia,Stigma - Schizophrenia,tt2,percent,0.678,0.215,1.067,TRUE,0.853
schizophrenia_225_schizophrenia,Stigma - Schizophrenia,tt2,bca,0.678,0.169,1.032,TRUE,0.863
schizophrenia_225_schizophrenia,Stigma - Schizophrenia,tt3,normal,-0.512,-1.036,0.011,FALSE,1.047
schizophrenia_225_schizophrenia,Stigma - Schizophrenia,tt3,basic,-0.512,-1.074,-0.025,TRUE,1.048
schizophrenia_225_schizophrenia,Stigma - Schizophrenia,tt3,percent,-0.512,-0.999,0.049,FALSE,1.048
schizophrenia_225_schizophrenia,Stigma - Schizophrenia,tt3,bca,-0.512,-0.954,0.115,FALSE,1.069
schizophrenia_225_schizophrenia,Stigma - Schizophrenia,tt4,normal,-0.166,-0.749,0.421,FALSE,1.17
schizophrenia_225_schizophrenia,Stigma - Schizophrenia,tt4,basic,-0.166,-0.741,0.415,FALSE,1.156
schizophrenia_225_schizophrenia,Stigma - Schizophrenia,tt4,percent,-0.166,-0.748,0.408,FALSE,1.156
schizophrenia_225_schizophrenia,Stigma - Schizophrenia,tt4,bca,-0.166,-0.741,0.42,FALSE,1.16
schizophrenia_226_schizophrenia,Stigma - Schizophrenia,tt1,normal,-0.298,-0.835,0.258,FALSE,1.093
schizophrenia_226_schizophrenia,Stigma - Schizophrenia,tt1,basic,-0.298,-0.841,0.235,FALSE,1.076
schizophrenia_226_schizophrenia,Stigma - Schizophrenia,tt1,percent,-0.298,-0.83,0.245,FALSE,1.076
schizophrenia_226_schizophrenia,Stigma - Schizophrenia,tt1,bca,-0.298,-0.804,0.291,FALSE,1.095
schizophrenia_226_schizophrenia,Stigma - Schizophrenia,tt2,normal,0.095,-0.505,0.661,FALSE,1.166
schizophrenia_226_schizophrenia,Stigma - Schizophrenia,tt2,basic,0.095,-0.514,0.654,FALSE,1.168
schizophrenia_226_schizophrenia,Stigma - Schizophrenia,tt2,percent,0.095,-0.465,0.704,FALSE,1.168
schizophrenia_226_schizophrenia,Stigma - Schizophrenia,tt2,bca,0.095,-0.501,0.664,FALSE,1.165
schizophrenia_226_schizophrenia,Stigma - Schizophrenia,tt3,normal,0.108,-0.451,0.666,FALSE,1.117
schizophrenia_226_schizophrenia,Stigma - Schizophrenia,tt3,basic,0.108,-0.437,0.666,FALSE,1.103
schizophrenia_226_schizophrenia,Stigma - Schizophrenia,tt3,percent,0.108,-0.45,0.653,FALSE,1.103
schizophrenia_226_schizophrenia,Stigma - Schizophrenia,tt3,bca,0.108,-0.457,0.644,FALSE,1.101
schizophrenia_226_schizophrenia,Stigma - Schizophrenia,tt4,normal,-0.262,-0.824,0.281,FALSE,1.105
schizophrenia_226_schizophrenia,Stigma - Schizophrenia,tt4,basic,-0.262,-0.853,0.243,FALSE,1.095
schizophrenia_226_schizophrenia,Stigma - Schizophrenia,tt4,percent,-0.262,-0.767,0.328,FALSE,1.095
schizophrenia_226_schizophrenia,Stigma - Schizophrenia,tt4,bca,-0.262,-0.753,0.356,FALSE,1.109
schizophrenia_233_schizophrenia,Stigma - Schizophrenia,tt1,normal,-0.19,-0.759,0.327,FALSE,1.086
schizophrenia_233_schizophrenia,Stigma - Schizophrenia,tt1,basic,-0.19,-0.808,0.278,FALSE,1.086
schizophrenia_233_schizophrenia,Stigma - Schizophrenia,tt1,percent,-0.19,-0.657,0.429,FALSE,1.086
schizophrenia_233_schizophrenia,Stigma - Schizophrenia,tt1,bca,-0.19,-0.687,0.386,FALSE,1.073
schizophrenia_233_schizophrenia,Stigma - Schizophrenia,tt2,normal,-0.178,-0.77,0.586,FALSE,1.357
schizophrenia_233_schizophrenia,Stigma - Schizophrenia,tt2,basic,-0.178,-0.676,0.55,FALSE,1.226
schizophrenia_233_schizophrenia,Stigma - Schizophrenia,tt2,percent,-0.178,-0.905,0.321,FALSE,1.226
schizophrenia_233_schizophrenia,Stigma - Schizophrenia,tt2,bca,-0.178,-0.801,0.45,FALSE,1.251
schizophrenia_233_schizophrenia,Stigma - Schizophrenia,tt3,normal,-0.918,-1.244,-0.561,TRUE,0.684
schizophrenia_233_schizophrenia,Stigma - Schizophrenia,tt3,basic,-0.918,-1.253,-0.582,TRUE,0.671
schizophrenia_233_schizophrenia,Stigma - Schizophrenia,tt3,percent,-0.918,-1.254,-0.583,TRUE,0.671
schizophrenia_233_schizophrenia,Stigma - Schizophrenia,tt3,bca,-0.918,-1.21,-0.502,TRUE,0.709
schizophrenia_233_schizophrenia,Stigma - Schizophrenia,tt4,normal,0.31,-0.194,0.847,FALSE,1.042
schizophrenia_233_schizophrenia,Stigma - Schizophrenia,tt4,basic,0.31,-0.133,0.927,FALSE,1.06
schizophrenia_233_schizophrenia,Stigma - Schizophrenia,tt4,percent,0.31,-0.307,0.753,FALSE,1.06
schizophrenia_233_schizophrenia,Stigma - Schizophrenia,tt4,bca,0.31,-0.305,0.754,FALSE,1.06
schizophrenia_236_schizophrenia,Stigma - Schizophrenia,tt1,normal,0.559,0.103,1.017,TRUE,0.914
schizophrenia_236_schizophrenia,Stigma - Schizophrenia,tt1,basic,0.559,0.145,1.062,TRUE,0.917
schizophrenia_236_schizophrenia,Stigma - Schizophrenia,tt1,percent,0.559,0.056,0.973,TRUE,0.917
schizophrenia_236_schizophrenia,Stigma - Schizophrenia,tt1,bca,0.559,-0.003,0.943,FALSE,0.946
schizophrenia_236_schizophrenia,Stigma - Schizophrenia,tt2,normal,-0.312,-0.836,0.182,FALSE,1.018
schizophrenia_236_schizophrenia,Stigma - Schizophrenia,tt2,basic,-0.312,-0.898,0.135,FALSE,1.033
schizophrenia_236_schizophrenia,Stigma - Schizophrenia,tt2,percent,-0.312,-0.758,0.274,FALSE,1.033
schizophrenia_236_schizophrenia,Stigma - Schizophrenia,tt2,bca,-0.312,-0.769,0.261,FALSE,1.029
schizophrenia_236_schizophrenia,Stigma - Schizophrenia,tt3,normal,-0.399,-0.874,0.032,FALSE,0.906
schizophrenia_236_schizophrenia,Stigma - Schizophrenia,tt3,basic,-0.399,-0.961,-0.039,TRUE,0.922
schizophrenia_236_schizophrenia,Stigma - Schizophrenia,tt3,percent,-0.399,-0.759,0.163,FALSE,0.922
schizophrenia_236_schizophrenia,Stigma - Schizophrenia,tt3,bca,-0.399,-0.767,0.149,FALSE,0.916
schizophrenia_236_schizophrenia,Stigma - Schizophrenia,tt4,normal,-0.203,-0.776,0.312,FALSE,1.088
schizophrenia_236_schizophrenia,Stigma - Schizophrenia,tt4,basic,-0.203,-0.843,0.248,FALSE,1.09
schizophrenia_236_schizophrenia,Stigma - Schizophrenia,tt4,percent,-0.203,-0.654,0.437,FALSE,1.09
schizophrenia_236_schizophrenia,Stigma - Schizophrenia,tt4,bca,-0.203,-0.679,0.395,FALSE,1.074
schizophrenia_240_schizophrenia,Stigma - Schizophrenia,tt1,normal,0.52,0.037,0.987,TRUE,0.95
schizophrenia_240_schizophrenia,Stigma - Schizophrenia,tt1,basic,0.52,0.083,1.032,TRUE,0.949
schizophrenia_240_schizophrenia,Stigma - Schizophrenia,tt1,percent,0.52,0.008,0.957,TRUE,0.949
schizophrenia_240_schizophrenia,Stigma - Schizophrenia,tt1,bca,0.52,-0.08,0.904,FALSE,0.985
schizophrenia_240_schizophrenia,Stigma - Schizophrenia,tt2,normal,0.332,-0.28,0.899,FALSE,1.178
schizophrenia_240_schizophrenia,Stigma - Schizophrenia,tt2,basic,0.332,-0.289,0.885,FALSE,1.174
schizophrenia_240_schizophrenia,Stigma - Schizophrenia,tt2,percent,0.332,-0.222,0.952,FALSE,1.174
schizophrenia_240_schizophrenia,Stigma - Schizophrenia,tt2,bca,0.332,-0.278,0.898,FALSE,1.176
schizophrenia_240_schizophrenia,Stigma - Schizophrenia,tt3,normal,0.23,-0.338,0.794,FALSE,1.132
schizophrenia_240_schizophrenia,Stigma - Schizophrenia,tt3,basic,0.23,-0.309,0.817,FALSE,1.126
schizophrenia_240_schizophrenia,Stigma - Schizophrenia,tt3,percent,0.23,-0.356,0.769,FALSE,1.126
schizophrenia_240_schizophrenia,Stigma - Schizophrenia,tt3,bca,0.23,-0.395,0.746,FALSE,1.141
schizophrenia_240_schizophrenia,Stigma - Schizophrenia,tt4,normal,0.607,0.133,1.07,TRUE,0.937
schizophrenia_240_schizophrenia,Stigma - Schizophrenia,tt4,basic,0.607,0.161,1.1,TRUE,0.939
schizophrenia_240_schizophrenia,Stigma - Schizophrenia,tt4,percent,0.607,0.114,1.053,TRUE,0.939
schizophrenia_240_schizophrenia,Stigma - Schizophrenia,tt4,bca,0.607,0.047,1.013,TRUE,0.966
schizophrenia_244_schizophrenia,Stigma - Schizophrenia,tt1,normal,0.403,-0.211,0.973,FALSE,1.184
schizophrenia_244_schizophrenia,Stigma - Schizophrenia,tt1,basic,0.403,-0.191,0.981,FALSE,1.172
schizophrenia_244_schizophrenia,Stigma - Schizophrenia,tt1,percent,0.403,-0.175,0.997,FALSE,1.172
schizophrenia_244_schizophrenia,Stigma - Schizophrenia,tt1,bca,0.403,-0.272,0.922,FALSE,1.193
schizophrenia_244_schizophrenia,Stigma - Schizophrenia,tt2,normal,-0.482,-1.002,0.079,FALSE,1.082
schizophrenia_244_schizophrenia,Stigma - Schizophrenia,tt2,basic,-0.482,-1.03,0.019,FALSE,1.049
schizophrenia_244_schizophrenia,Stigma - Schizophrenia,tt2,percent,-0.482,-0.983,0.066,FALSE,1.049
schizophrenia_244_schizophrenia,Stigma - Schizophrenia,tt2,bca,-0.482,-0.921,0.164,FALSE,1.085
schizophrenia_244_schizophrenia,Stigma - Schizophrenia,tt3,normal,-0.048,-0.683,0.515,FALSE,1.198
schizophrenia_244_schizophrenia,Stigma - Schizophrenia,tt3,basic,-0.048,-0.745,0.443,FALSE,1.189
schizophrenia_244_schizophrenia,Stigma - Schizophrenia,tt3,percent,-0.048,-0.539,0.649,FALSE,1.189
schizophrenia_244_schizophrenia,Stigma - Schizophrenia,tt3,bca,-0.048,-0.592,0.592,FALSE,1.184
schizophrenia_244_schizophrenia,Stigma - Schizophrenia,tt4,normal,-0.529,-0.96,-0.112,TRUE,0.847
schizophrenia_244_schizophrenia,Stigma - Schizophrenia,tt4,basic,-0.529,-1.006,-0.146,TRUE,0.861
schizophrenia_244_schizophrenia,Stigma - Schizophrenia,tt4,percent,-0.529,-0.913,-0.052,TRUE,0.861
schizophrenia_244_schizophrenia,Stigma - Schizophrenia,tt4,bca,-0.529,-0.891,-0.021,TRUE,0.87
schizophrenia_247_schizophrenia,Stigma - Schizophrenia,tt1,normal,-0.033,-0.63,0.533,FALSE,1.163
schizophrenia_247_schizophrenia,Stigma - Schizophrenia,tt1,basic,-0.033,-0.66,0.492,FALSE,1.152
schizophrenia_247_schizophrenia,Stigma - Schizophrenia,tt1,percent,-0.033,-0.557,0.595,FALSE,1.152
schizophrenia_247_schizophrenia,Stigma - Schizophrenia,tt1,bca,-0.033,-0.587,0.56,FALSE,1.147
schizophrenia_247_schizophrenia,Stigma - Schizophrenia,tt2,normal,-0.205,-0.766,0.336,FALSE,1.101
schizophrenia_247_schizophrenia,Stigma - Schizophrenia,tt2,basic,-0.205,-0.801,0.292,FALSE,1.093
schizophrenia_247_schizophrenia,Stigma - Schizophrenia,tt2,percent,-0.205,-0.702,0.391,FALSE,1.093
schizophrenia_247_schizophrenia,Stigma - Schizophrenia,tt2,bca,-0.205,-0.69,0.403,FALSE,1.093
schizophrenia_247_schizophrenia,Stigma - Schizophrenia,tt3,normal,-0.537,-0.998,-0.111,TRUE,0.887
schizophrenia_247_schizophrenia,Stigma - Schizophrenia,tt3,basic,-0.537,-1.051,-0.162,TRUE,0.888
schizophrenia_247_schizophrenia,Stigma - Schizophrenia,tt3,percent,-0.537,-0.912,-0.024,TRUE,0.888
schizophrenia_247_schizophrenia,Stigma - Schizophrenia,tt3,bca,-0.537,-0.924,-0.044,TRUE,0.88
schizophrenia_247_schizophrenia,Stigma - Schizophrenia,tt4,normal,0.232,-0.278,0.786,FALSE,1.064
schizophrenia_247_schizophrenia,Stigma - Schizophrenia,tt4,basic,0.232,-0.216,0.863,FALSE,1.079
schizophrenia_247_schizophrenia,Stigma - Schizophrenia,tt4,percent,0.232,-0.398,0.681,FALSE,1.079
schizophrenia_247_schizophrenia,Stigma - Schizophrenia,tt4,bca,0.232,-0.377,0.694,FALSE,1.071
schizophrenia_249_schizophrenia,Stigma - Schizophrenia,tt1,normal,0.435,-0.1,0.963,FALSE,1.063
schizophrenia_249_schizophrenia,Stigma - Schizophrenia,tt1,basic,0.435,-0.052,1.01,FALSE,1.062
schizophrenia_249_schizophrenia,Stigma - Schizophrenia,tt1,percent,0.435,-0.14,0.922,FALSE,1.062
